set,algorithm,id,size,time
"Alpha, A, C and AC",Improved,2237,9000,2619.36e-06
"Alpha, A, C and AC",Improved,2238,9000,1127.82e-06
"Alpha, A, C and AC",Improved,2239,9000,530.32e-06
"Alpha, A, C and AC",Improved,2240,9000,2586.10e-06
"Alpha, A, C and AC",Generated,2241,9000,3388.14e-03
"Alpha, A, C and AC",Generated,2242,9000,157.86e-03
"Alpha, A, C and AC",Generated,2243,9000,995.56e-03
"Alpha, A, C and AC",Generated,2244,9000,136.67e-03
"Alpha, A, C and AC",Generated,2245,9000,24.74e-03
"Alpha, A, C and AC",Improved,2241,9000,4759.15e-06
"Alpha, A, C and AC",Improved,2242,9000,1344.59e-06
"Alpha, A, C and AC",Improved,2243,9000,2799.69e-06
"Alpha, A, C and AC",Improved,2244,9000,124.06e-06
"Alpha, A, C and AC",Improved,2245,9000,963.44e-06
"Alpha, A, C and AC",Generated,2246,9000,54.83e-03
"Alpha, A, C and AC",Generated,2247,9000,609.75e-03
"Alpha, A, C and AC",Generated,2248,9000,105.59e-03
"Alpha, A, C and AC",Generated,2249,9000,5.19e-03
"Alpha, A, C and AC",Generated,2250,9000,53.40e-03
"Alpha, A, C and AC",Improved,2246,9000,898.23e-06
"Alpha, A, C and AC",Improved,2247,9000,5429.96e-06
"Alpha, A, C and AC",Improved,2248,9000,2648.97e-06
"Alpha, A, C and AC",Improved,2249,9000,2649.04e-06
"Alpha, A, C and AC",Improved,2250,9000,1235.05e-06
"Alpha, A, C and AC",Generated,2251,9100,4153.84e-03
"Alpha, A, C and AC",Generated,2252,9100,1110.63e-03
"Alpha, A, C and AC",Generated,2253,9100,33.82e-03
"Alpha, A, C and AC",Generated,2254,9100,12342.65e-03
"Alpha, A, C and AC",Generated,2255,9100,8.96e-03
"Alpha, A, C and AC",Improved,2251,9100,10.26e-03
"Alpha, A, C and AC",Improved,2252,9100,8.08e-03
"Alpha, A, C and AC",Improved,2253,9100,3.60e-03
"Alpha, A, C and AC",Improved,2254,9100,13.78e-03
"Alpha, A, C and AC",Improved,2255,9100,2.51e-03
"Alpha, A, C and AC",Generated,2256,9100,148.02e-03
"Alpha, A, C and AC",Generated,2257,9100,130.44e-03
"Alpha, A, C and AC",Generated,2258,9100,29465.31e-03
"Alpha, A, C and AC",Generated,2259,9100,47.31e-03
"Alpha, A, C and AC",Generated,2260,9100,49.84e-03
"Alpha, A, C and AC",Improved,2256,9100,1693.58e-06
"Alpha, A, C and AC",Improved,2257,9100,1246.87e-06
"Alpha, A, C and AC",Improved,2258,9100,19022.24e-06
"Alpha, A, C and AC",Improved,2259,9100,423.11e-06
"Alpha, A, C and AC",Improved,2260,9100,525.75e-06
"Alpha, A, C and AC",Generated,2261,9100,5.96e-03
"Alpha, A, C and AC",Generated,2262,9100,286.18e-03
"Alpha, A, C and AC",Generated,2263,9100,163.30e-03
"Alpha, A, C and AC",Generated,2264,9100,217.73e-03
"Alpha, A, C and AC",Generated,2265,9100,274.36e-03
"Alpha, A, C and AC",Improved,2261,9100,2948.92e-06
"Alpha, A, C and AC",Improved,2262,9100,197.87e-06
"Alpha, A, C and AC",Improved,2263,9100,3029.01e-06
"Alpha, A, C and AC",Improved,2264,9100,336.94e-06
"Alpha, A, C and AC",Improved,2265,9100,253.99e-06
"Alpha, A, C and AC",Generated,2266,9100,3668.54e-03
"Alpha, A, C and AC",Generated,2267,9100,268.81e-03
"Alpha, A, C and AC",Generated,2268,9100,118.98e-03
"Alpha, A, C and AC",Generated,2269,9100,12.17e-03
"Alpha, A, C and AC",Generated,2270,9100,50.77e-03
"Alpha, A, C and AC",Improved,2266,9100,11736.86e-06
"Alpha, A, C and AC",Improved,2267,9100,284.02e-06
"Alpha, A, C and AC",Improved,2268,9100,770.15e-06
"Alpha, A, C and AC",Improved,2269,9100,1661.27e-06
"Alpha, A, C and AC",Improved,2270,9100,1825.39e-06
"Alpha, A, C and AC",Generated,2271,9100,54.20e-03
"Alpha, A, C and AC",Generated,2272,9100,4808.51e-03
"Alpha, A, C and AC",Generated,2273,9100,3.24e-03
"Alpha, A, C and AC",Generated,2274,9100,18809.29e-03
"Alpha, A, C and AC",Generated,2275,9100,1.96e-03
"Alpha, A, C and AC",Improved,2271,9100,937.42e-06
"Alpha, A, C and AC",Improved,2272,9100,5973.78e-06
"Alpha, A, C and AC",Improved,2273,9100,1621.40e-06
"Alpha, A, C and AC",Improved,2274,9100,18635.25e-06
"Alpha, A, C and AC",Improved,2275,9100,1835.04e-06
"Alpha, A, C and AC",Generated,2276,9200,49.33e-03
"Alpha, A, C and AC",Generated,2277,9200,8122.37e-03
"Alpha, A, C and AC",Generated,2278,9200,191.46e-03
"Alpha, A, C and AC",Generated,2279,9200,36622.42e-03
"Alpha, A, C and AC",Generated,2280,9200,1092.15e-03
"Alpha, A, C and AC",Improved,2276,9200,915.52e-06
"Alpha, A, C and AC",Improved,2277,9200,11361.22e-06
"Alpha, A, C and AC",Improved,2278,9200,1010.38e-06
"Alpha, A, C and AC",Improved,2279,9200,27199.55e-06
"Alpha, A, C and AC",Improved,2280,9200,5786.15e-06
"Alpha, A, C and AC",Generated,2281,9200,8.31e-03
"Alpha, A, C and AC",Generated,2282,9200,6.00e-03
"Alpha, A, C and AC",Generated,2283,9200,132.36e-03
"Alpha, A, C and AC",Generated,2284,9200,155.56e-03
"Alpha, A, C and AC",Generated,2285,9200,101.90e-03
"Alpha, A, C and AC",Improved,2281,9200,1840.90e-06
"Alpha, A, C and AC",Improved,2282,9200,3475.51e-06
"Alpha, A, C and AC",Improved,2283,9200,661.81e-06
"Alpha, A, C and AC",Improved,2284,9200,779.88e-06
"Alpha, A, C and AC",Improved,2285,9200,863.19e-06
"Alpha, A, C and AC",Generated,2286,9200,2.66e-03
"Alpha, A, C and AC",Generated,2287,9200,130.24e-03
"Alpha, A, C and AC",Generated,2288,9200,3.50e-03
"Alpha, A, C and AC",Generated,2289,9200,63.24e-03
"Alpha, A, C and AC",Generated,2290,9200,212.15e-03
"Alpha, A, C and AC",Improved,2286,9200,1020.73e-06
"Alpha, A, C and AC",Improved,2287,9200,253.27e-06
"Alpha, A, C and AC",Improved,2288,9200,2081.43e-06
"Alpha, A, C and AC",Improved,2289,9200,735.47e-06
"Alpha, A, C and AC",Improved,2290,9200,1975.32e-06
"Alpha, A, C and AC",Generated,2291,9200,27.41e-03
"Alpha, A, C and AC",Generated,2292,9200,174.82e-03
"Alpha, A, C and AC",Generated,2293,9200,141.96e-03
"Alpha, A, C and AC",Generated,2294,9200,10653.83e-03
"Alpha, A, C and AC",Generated,2295,9200,145.71e-03
"Alpha, A, C and AC",Improved,2291,9200,985.04e-06
"Alpha, A, C and AC",Improved,2292,9200,1562.75e-06
"Alpha, A, C and AC",Improved,2293,9200,143.04e-06
"Alpha, A, C and AC",Improved,2294,9200,9751.28e-06
"Alpha, A, C and AC",Improved,2295,9200,154.99e-06
"Alpha, A, C and AC",Generated,2296,9200,105.02e-03
"Alpha, A, C and AC",Generated,2297,9200,107.96e-03
"Alpha, A, C and AC",Generated,2298,9200,90.18e-03
"Alpha, A, C and AC",Generated,2299,9200,108.94e-03
"Alpha, A, C and AC",Generated,2300,9200,1780.09e-03
"Alpha, A, C and AC",Improved,2296,9200,804.44e-06
"Alpha, A, C and AC",Improved,2297,9200,597.43e-06
"Alpha, A, C and AC",Improved,2298,9200,936.68e-06
"Alpha, A, C and AC",Improved,2299,9200,980.61e-06
"Alpha, A, C and AC",Improved,2300,9200,7949.14e-06
"Alpha, A, C and AC",Generated,2301,9300,2378.48e-03
"Alpha, A, C and AC",Generated,2302,9300,237.84e-03
"Alpha, A, C and AC",Generated,2303,9300,15.96e-03
"Alpha, A, C and AC",Generated,2304,9300,27501.59e-03
"Alpha, A, C and AC",Generated,2305,9300,38.93e-03
"Alpha, A, C and AC",Improved,2301,9300,5403.42e-06
"Alpha, A, C and AC",Improved,2302,9300,305.46e-06
"Alpha, A, C and AC",Improved,2303,9300,2582.30e-06
"Alpha, A, C and AC",Improved,2304,9300,22033.07e-06
"Alpha, A, C and AC",Improved,2305,9300,2837.83e-06
"Alpha, A, C and AC",Generated,2306,9300,25.50e-03
"Alpha, A, C and AC",Generated,2307,9300,33.79e-03
"Alpha, A, C and AC",Generated,2308,9300,1781.94e-03
"Alpha, A, C and AC",Generated,2309,9300,9.61e-03
"Alpha, A, C and AC",Generated,2310,9300,126.22e-03
"Alpha, A, C and AC",Improved,2306,9300,1.55e-03
"Alpha, A, C and AC",Improved,2307,9300,1.65e-03
"Alpha, A, C and AC",Improved,2308,9300,7.09e-03
"Alpha, A, C and AC",Improved,2309,9300,1.99e-03
"Alpha, A, C and AC",Improved,2310,9300,1.13e-03
"Alpha, A, C and AC",Generated,2311,9300,4591.98e-03
"Alpha, A, C and AC",Generated,2312,9300,4.27e-03
"Alpha, A, C and AC",Generated,2313,9300,271.25e-03
"Alpha, A, C and AC",Generated,2314,9300,37.72e-03
"Alpha, A, C and AC",Generated,2315,9300,85.24e-03
"Alpha, A, C and AC",Improved,2311,9300,11028.70e-06
"Alpha, A, C and AC",Improved,2312,9300,2111.83e-06
"Alpha, A, C and AC",Improved,2313,9300,565.61e-06
"Alpha, A, C and AC",Improved,2314,9300,1915.53e-06
"Alpha, A, C and AC",Improved,2315,9300,954.54e-06
"Alpha, A, C and AC",Generated,2316,9300,68.91e-03
"Alpha, A, C and AC",Generated,2317,9300,19102.73e-03
"Alpha, A, C and AC",Generated,2318,9300,188.00e-03
"Alpha, A, C and AC",Generated,2319,9300,240.44e-03
"Alpha, A, C and AC",Generated,2320,9300,5.88e-03
"Alpha, A, C and AC",Improved,2316,9300,1756.61e-06
"Alpha, A, C and AC",Improved,2317,9300,17714.39e-06
"Alpha, A, C and AC",Improved,2318,9300,839.67e-06
"Alpha, A, C and AC",Improved,2319,9300,399.88e-06
"Alpha, A, C and AC",Improved,2320,9300,2182.01e-06
"Alpha, A, C and AC",Generated,2321,9300,117.34e-03
"Alpha, A, C and AC",Generated,2322,9300,144.54e-03
"Alpha, A, C and AC",Generated,2323,9300,5.27e-03
"Alpha, A, C and AC",Generated,2324,9300,4149.45e-03
"Alpha, A, C and AC",Generated,2325,9300,166.68e-03
"Alpha, A, C and AC",Improved,2321,9300,2028.24e-06
"Alpha, A, C and AC",Improved,2322,9300,3206.38e-06
"Alpha, A, C and AC",Improved,2323,9300,1721.97e-06
"Alpha, A, C and AC",Improved,2324,9300,6377.99e-06
"Alpha, A, C and AC",Improved,2325,9300,640.57e-06
"Alpha, A, C and AC",Generated,2326,9400,13.05e-03
"Alpha, A, C and AC",Generated,2327,9400,61.73e-03
"Alpha, A, C and AC",Generated,2328,9400,118.65e-03
"Alpha, A, C and AC",Generated,2329,9400,34.33e-03
"Alpha, A, C and AC",Generated,2330,9400,9671.56e-03
"Alpha, A, C and AC",Improved,2326,9400,2524.56e-06
"Alpha, A, C and AC",Improved,2327,9400,1290.96e-06
"Alpha, A, C and AC",Improved,2328,9400,321.45e-06
"Alpha, A, C and AC",Improved,2329,9400,1541.18e-06
"Alpha, A, C and AC",Improved,2330,9400,11642.78e-06
"Alpha, A, C and AC",Generated,2331,9400,440.63e-03
"Alpha, A, C and AC",Generated,2332,9400,53.18e-03
"Alpha, A, C and AC",Generated,2333,9400,21.10e-03
"Alpha, A, C and AC",Generated,2334,9400,184.13e-03
"Alpha, A, C and AC",Generated,2335,9400,48612.17e-03
"Alpha, A, C and AC",Improved,2331,9400,3123.65e-06
"Alpha, A, C and AC",Improved,2332,9400,1508.75e-06
"Alpha, A, C and AC",Improved,2333,9400,2830.36e-06
"Alpha, A, C and AC",Improved,2334,9400,983.17e-06
"Alpha, A, C and AC",Improved,2335,9400,31991.74e-06
"Alpha, A, C and AC",Generated,2336,9400,6.46e-03
"Alpha, A, C and AC",Generated,2337,9400,1041.65e-03
"Alpha, A, C and AC",Generated,2338,9400,23.00e-03
"Alpha, A, C and AC",Generated,2339,9400,81.98e-03
"Alpha, A, C and AC",Generated,2340,9400,93.66e-03
"Alpha, A, C and AC",Improved,2336,9400,2936.74e-06
"Alpha, A, C and AC",Improved,2337,9400,4994.44e-06
"Alpha, A, C and AC",Improved,2338,9400,2094.70e-06
"Alpha, A, C and AC",Improved,2339,9400,2161.96e-06
"Alpha, A, C and AC",Improved,2340,9400,880.43e-06
"Alpha, A, C and AC",Generated,2341,9400,518.08e-03
"Alpha, A, C and AC",Generated,2342,9400,77.90e-03
"Alpha, A, C and AC",Generated,2343,9400,22.93e-03
"Alpha, A, C and AC",Generated,2344,9400,39.73e-03
"Alpha, A, C and AC",Generated,2345,9400,15743.87e-03
"Alpha, A, C and AC",Improved,2341,9400,6060.87e-06
"Alpha, A, C and AC",Improved,2342,9400,875.16e-06
"Alpha, A, C and AC",Improved,2343,9400,2137.06e-06
"Alpha, A, C and AC",Improved,2344,9400,1580.03e-06
"Alpha, A, C and AC",Improved,2345,9400,15288.67e-06
"Alpha, A, C and AC",Generated,2346,9400,24817.47e-03
"Alpha, A, C and AC",Generated,2347,9400,172.83e-03
"Alpha, A, C and AC",Generated,2348,9400,2971.41e-03
"Alpha, A, C and AC",Generated,2349,9400,35278.24e-03
"Alpha, A, C and AC",Generated,2350,9400,341.18e-03
"Alpha, A, C and AC",Improved,2346,9400,20832.03e-06
"Alpha, A, C and AC",Improved,2347,9400,597.36e-06
"Alpha, A, C and AC",Improved,2348,9400,6514.92e-06
"Alpha, A, C and AC",Improved,2349,9400,26360.85e-06
"Alpha, A, C and AC",Improved,2350,9400,159.07e-06
"Alpha, A, C and AC",Generated,2351,9500,86.62e-03
"Alpha, A, C and AC",Generated,2352,9500,49.95e-03
"Alpha, A, C and AC",Generated,2353,9500,59.83e-03
"Alpha, A, C and AC",Generated,2354,9500,15472.18e-03
"Alpha, A, C and AC",Generated,2355,9500,8.24e-03
"Alpha, A, C and AC",Improved,2351,9500,3212.89e-06
"Alpha, A, C and AC",Improved,2352,9500,1459.10e-06
"Alpha, A, C and AC",Improved,2353,9500,984.00e-06
"Alpha, A, C and AC",Improved,2354,9500,14989.48e-06
"Alpha, A, C and AC",Improved,2355,9500,3820.74e-06
"Alpha, A, C and AC",Generated,2356,9500,7.32e-03
"Alpha, A, C and AC",Generated,2357,9500,43.08e-03
"Alpha, A, C and AC",Generated,2358,9500,2703.27e-03
"Alpha, A, C and AC",Generated,2359,9500,24.85e-03
"Alpha, A, C and AC",Generated,2360,9500,1005.19e-03
"Alpha, A, C and AC",Improved,2356,9500,2.33e-03
"Alpha, A, C and AC",Improved,2357,9500,2.66e-03
"Alpha, A, C and AC",Improved,2358,9500,6.16e-03
"Alpha, A, C and AC",Improved,2359,9500,1.80e-03
"Alpha, A, C and AC",Improved,2360,9500,3.96e-03
"Alpha, A, C and AC",Generated,2361,9500,2459.06e-03
"Alpha, A, C and AC",Generated,2362,9500,162.24e-03
"Alpha, A, C and AC",Generated,2363,9500,264.89e-03
"Alpha, A, C and AC",Generated,2364,9500,2377.14e-03
"Alpha, A, C and AC",Generated,2365,9500,9.99e-03
"Alpha, A, C and AC",Improved,2361,9500,4260.94e-06
"Alpha, A, C and AC",Improved,2362,9500,135.61e-06
"Alpha, A, C and AC",Improved,2363,9500,2040.23e-06
"Alpha, A, C and AC",Improved,2364,9500,4094.46e-06
"Alpha, A, C and AC",Improved,2365,9500,1138.86e-06
"Alpha, A, C and AC",Generated,2366,9500,5.66e-03
"Alpha, A, C and AC",Generated,2367,9500,233.47e-03
"Alpha, A, C and AC",Generated,2368,9500,50427.41e-03
"Alpha, A, C and AC",Generated,2369,9500,164.65e-03
"Alpha, A, C and AC",Generated,2370,9500,58.34e-03
"Alpha, A, C and AC",Improved,2366,9500,3105.03e-06
"Alpha, A, C and AC",Improved,2367,9500,539.66e-06
"Alpha, A, C and AC",Improved,2368,9500,33426.04e-06
"Alpha, A, C and AC",Improved,2369,9500,930.91e-06
"Alpha, A, C and AC",Improved,2370,9500,1683.20e-06
"Alpha, A, C and AC",Generated,2371,9500,10192.11e-03
"Alpha, A, C and AC",Generated,2372,9500,300.77e-03
"Alpha, A, C and AC",Generated,2373,9500,170.66e-03
"Alpha, A, C and AC",Generated,2374,9500,98.11e-03
"Alpha, A, C and AC",Generated,2375,9500,3454.84e-03
"Alpha, A, C and AC",Improved,2371,9500,12639.81e-06
"Alpha, A, C and AC",Improved,2372,9500,2394.86e-06
"Alpha, A, C and AC",Improved,2373,9500,690.33e-06
"Alpha, A, C and AC",Improved,2374,9500,2112.31e-06
"Alpha, A, C and AC",Improved,2375,9500,10976.74e-06
"Alpha, A, C and AC",Generated,2376,9600,5546.20e-03
"Alpha, A, C and AC",Generated,2377,9600,8.23e-03
"Alpha, A, C and AC",Generated,2378,9600,2131.82e-03
"Alpha, A, C and AC",Generated,2379,9600,32272.72e-03
"Alpha, A, C and AC",Generated,2380,9600,11849.81e-03
"Alpha, A, C and AC",Improved,2376,9600,10.27e-03
"Alpha, A, C and AC",Improved,2377,9600,3.02e-03
"Alpha, A, C and AC",Improved,2378,9600,8.31e-03
"Alpha, A, C and AC",Improved,2379,9600,24.52e-03
"Alpha, A, C and AC",Improved,2380,9600,12.53e-03
"Alpha, A, C and AC",Generated,2381,9600,294.48e-03
"Alpha, A, C and AC",Generated,2382,9600,46.09e-03
"Alpha, A, C and AC",Generated,2383,9600,241.77e-03
"Alpha, A, C and AC",Generated,2384,9600,59713.81e-03
"Alpha, A, C and AC",Generated,2385,9600,159.58e-03
"Alpha, A, C and AC",Improved,2381,9600,2.16e-03
"Alpha, A, C and AC",Improved,2382,9600,1.46e-03
"Alpha, A, C and AC",Improved,2383,9600,2.84e-03
"Alpha, A, C and AC",Improved,2384,9600,37.26e-03
"Alpha, A, C and AC",Improved,2385,9600,3.74e-03
"Alpha, A, C and AC",Generated,2386,9600,36.21e-03
"Alpha, A, C and AC",Generated,2387,9600,4.78e-03
"Alpha, A, C and AC",Generated,2388,9600,44105.74e-03
"Alpha, A, C and AC",Generated,2389,9600,57265.31e-03
"Alpha, A, C and AC",Generated,2390,9600,287.49e-03
"Alpha, A, C and AC",Improved,2386,9600,1641.86e-06
"Alpha, A, C and AC",Improved,2387,9600,2518.73e-06
"Alpha, A, C and AC",Improved,2388,9600,30133.41e-06
"Alpha, A, C and AC",Improved,2389,9600,36328.23e-06
"Alpha, A, C and AC",Improved,2390,9600,409.79e-06
"Alpha, A, C and AC",Generated,2391,9600,20558.56e-03
"Alpha, A, C and AC",Generated,2392,9600,125.30e-03
"Alpha, A, C and AC",Generated,2393,9600,56.46e-03
"Alpha, A, C and AC",Generated,2394,9600,61842.54e-03
"Alpha, A, C and AC",Generated,2395,9600,173.96e-03
"Alpha, A, C and AC",Improved,2391,9600,18227.52e-06
"Alpha, A, C and AC",Improved,2392,9600,870.91e-06
"Alpha, A, C and AC",Improved,2393,9600,1641.18e-06
"Alpha, A, C and AC",Improved,2394,9600,36936.24e-06
"Alpha, A, C and AC",Improved,2395,9600,1072.78e-06
"Alpha, A, C and AC",Generated,2396,9600,10319.38e-03
"Alpha, A, C and AC",Generated,2397,9600,1294.93e-03
"Alpha, A, C and AC",Generated,2398,9600,170.45e-03
"Alpha, A, C and AC",Generated,2399,9600,7723.90e-03
"Alpha, A, C and AC",Generated,2400,9600,177.82e-03
"Alpha, A, C and AC",Improved,2396,9600,18113.35e-06
"Alpha, A, C and AC",Improved,2397,9600,8920.41e-06
"Alpha, A, C and AC",Improved,2398,9600,810.83e-06
"Alpha, A, C and AC",Improved,2399,9600,10636.95e-06
"Alpha, A, C and AC",Improved,2400,9600,2717.51e-06
"Alpha, A, C and AC",Generated,2401,9700,38.11e-03
"Alpha, A, C and AC",Generated,2402,9700,370.84e-03
"Alpha, A, C and AC",Generated,2403,9700,23.59e-03
"Alpha, A, C and AC",Generated,2404,9700,50.79e-03
"Alpha, A, C and AC",Generated,2405,9700,80.39e-03
"Alpha, A, C and AC",Improved,2401,9700,1233.00e-06
"Alpha, A, C and AC",Improved,2402,9700,1776.22e-06
"Alpha, A, C and AC",Improved,2403,9700,728.22e-06
"Alpha, A, C and AC",Improved,2404,9700,612.76e-06
"Alpha, A, C and AC",Improved,2405,9700,1812.86e-06
"Alpha, A, C and AC",Generated,2406,9700,87.47e-03
"Alpha, A, C and AC",Generated,2407,9700,3834.78e-03
"Alpha, A, C and AC",Generated,2408,9700,126.65e-03
"Alpha, A, C and AC",Generated,2409,9700,28120.28e-03
"Alpha, A, C and AC",Generated,2410,9700,70887.75e-03
"Alpha, A, C and AC",Improved,2406,9700,1.40e-03
"Alpha, A, C and AC",Improved,2407,9700,7.10e-03
"Alpha, A, C and AC",Improved,2408,9700,2.70e-03
"Alpha, A, C and AC",Improved,2409,9700,22.85e-03
"Alpha, A, C and AC",Improved,2410,9700,41.54e-03
"Alpha, A, C and AC",Generated,2411,9700,226.65e-03
"Alpha, A, C and AC",Generated,2412,9700,59679.98e-03
"Alpha, A, C and AC",Generated,2413,9700,44934.71e-03
"Alpha, A, C and AC",Generated,2414,9700,1676.28e-03
"Alpha, A, C and AC",Generated,2415,9700,158.95e-03
"Alpha, A, C and AC",Improved,2411,9700,3124.04e-06
"Alpha, A, C and AC",Improved,2412,9700,36940.62e-06
"Alpha, A, C and AC",Improved,2413,9700,30939.72e-06
"Alpha, A, C and AC",Improved,2414,9700,7584.12e-06
"Alpha, A, C and AC",Improved,2415,9700,935.94e-06
"Alpha, A, C and AC",Generated,2416,9700,60263.40e-03
"Alpha, A, C and AC",Generated,2417,9700,1471.44e-03
"Alpha, A, C and AC",Generated,2418,9700,93.86e-03
"Alpha, A, C and AC",Generated,2419,9700,63.35e-03
"Alpha, A, C and AC",Generated,2420,9700,1229.50e-03
"Alpha, A, C and AC",Improved,2416,9700,37019.85e-06
"Alpha, A, C and AC",Improved,2417,9700,4857.46e-06
"Alpha, A, C and AC",Improved,2418,9700,558.66e-06
"Alpha, A, C and AC",Improved,2419,9700,1402.59e-06
"Alpha, A, C and AC",Improved,2420,9700,4239.79e-06
"Alpha, A, C and AC",Generated,2421,9700,337.95e-03
"Alpha, A, C and AC",Generated,2422,9700,28756.96e-03
"Alpha, A, C and AC",Generated,2423,9700,157.07e-03
"Alpha, A, C and AC",Generated,2424,9700,96.18e-03
"Alpha, A, C and AC",Generated,2425,9700,638.21e-03
"Alpha, A, C and AC",Improved,2421,9700,2224.60e-06
"Alpha, A, C and AC",Improved,2422,9700,18221.62e-06
"Alpha, A, C and AC",Improved,2423,9700,136.06e-06
"Alpha, A, C and AC",Improved,2424,9700,366.42e-06
"Alpha, A, C and AC",Improved,2425,9700,3329.06e-06
"Alpha, A, C and AC",Generated,2426,9800,4.38e-03
"Alpha, A, C and AC",Generated,2427,9800,2352.21e-03
"Alpha, A, C and AC",Generated,2428,9800,5.48e-03
"Alpha, A, C and AC",Generated,2429,9800,5503.92e-03
"Alpha, A, C and AC",Generated,2430,9800,74.65e-03
"Alpha, A, C and AC",Improved,2426,9800,4.49e-03
"Alpha, A, C and AC",Improved,2427,9800,7.87e-03
"Alpha, A, C and AC",Improved,2428,9800,2.85e-03
"Alpha, A, C and AC",Improved,2429,9800,13.98e-03
"Alpha, A, C and AC",Improved,2430,9800,2.78e-03
"Alpha, A, C and AC",Generated,2431,9800,32226.57e-03
"Alpha, A, C and AC",Generated,2432,9800,195.31e-03
"Alpha, A, C and AC",Generated,2433,9800,111.95e-03
"Alpha, A, C and AC",Generated,2434,9800,3226.77e-03
"Alpha, A, C and AC",Generated,2435,9800,15964.77e-03
"Alpha, A, C and AC",Improved,2431,9800,24885.32e-06
"Alpha, A, C and AC",Improved,2432,9800,669.50e-06
"Alpha, A, C and AC",Improved,2433,9800,1023.41e-06
"Alpha, A, C and AC",Improved,2434,9800,6019.13e-06
"Alpha, A, C and AC",Improved,2435,9800,15976.35e-06
"Alpha, A, C and AC",Generated,2436,9800,147.25e-03
"Alpha, A, C and AC",Generated,2437,9800,23.93e-03
"Alpha, A, C and AC",Generated,2438,9800,55584.65e-03
"Alpha, A, C and AC",Generated,2439,9800,1830.41e-03
"Alpha, A, C and AC",Generated,2440,9800,1735.64e-03
"Alpha, A, C and AC",Improved,2436,9800,1.51e-03
"Alpha, A, C and AC",Improved,2437,9800,1.62e-03
"Alpha, A, C and AC",Improved,2438,9800,35.33e-03
"Alpha, A, C and AC",Improved,2439,9800,5.21e-03
"Alpha, A, C and AC",Improved,2440,9800,9.55e-03
"Alpha, A, C and AC",Generated,2441,9800,149.81e-03
"Alpha, A, C and AC",Generated,2442,9800,2641.98e-03
"Alpha, A, C and AC",Generated,2443,9800,66563.67e-03
"Alpha, A, C and AC",Generated,2444,9800,21.31e-03
"Alpha, A, C and AC",Generated,2445,9800,55762.54e-03
"Alpha, A, C and AC",Improved,2441,9800,685.64e-06
"Alpha, A, C and AC",Improved,2442,9800,6110.19e-06
"Alpha, A, C and AC",Improved,2443,9800,39587.81e-06
"Alpha, A, C and AC",Improved,2444,9800,2247.99e-06
