set,algorithm,id,size,time
Alpha and A,Improved,659,2602,626.50e-06
Alpha and A,Improved,660,2602,271.17e-06
Alpha and A,Generated,661,2602,389.58e-06
Alpha and A,Generated,662,2602,385.23e-06
Alpha and A,Generated,663,2602,520.35e-06
Alpha and A,Generated,664,2602,83.00e-06
Alpha and A,Generated,665,2602,450.77e-06
Alpha and A,Improved,661,2602,561.91e-06
Alpha and A,Improved,662,2602,556.31e-06
Alpha and A,Improved,663,2602,404.86e-06
Alpha and A,Improved,664,2602,18.52e-06
Alpha and A,Improved,665,2602,320.58e-06
Alpha and A,Generated,666,2602,128.61e-06
Alpha and A,Generated,667,2602,669.49e-06
Alpha and A,Generated,668,2602,2164.44e-06
Alpha and A,Generated,669,2602,265.64e-06
Alpha and A,Generated,670,2602,1516.98e-06
Alpha and A,Improved,666,2602,148.86e-06
Alpha and A,Improved,667,2602,502.87e-06
Alpha and A,Improved,668,2602,440.87e-06
Alpha and A,Improved,669,2602,180.40e-06
Alpha and A,Improved,670,2602,516.69e-06
Alpha and A,Generated,671,2602,2037.08e-06
Alpha and A,Generated,672,2602,223.27e-06
Alpha and A,Generated,673,2602,341.33e-06
Alpha and A,Generated,674,2602,503.67e-06
Alpha and A,Generated,675,2602,9999.82e-06
Alpha and A,Improved,671,2602,184.47e-06
Alpha and A,Improved,672,2602,159.82e-06
Alpha and A,Improved,673,2602,256.76e-06
Alpha and A,Improved,674,2602,87.92e-06
Alpha and A,Improved,675,2602,33.78e-06
Alpha and A,Generated,676,2702,6795.75e-06
Alpha and A,Generated,677,2702,432.18e-06
Alpha and A,Generated,678,2702,88.53e-06
Alpha and A,Generated,679,2702,543.99e-06
Alpha and A,Generated,680,2702,17767.66e-06
Alpha and A,Improved,676,2702,236.98e-06
Alpha and A,Improved,677,2702,297.78e-06
Alpha and A,Improved,678,2702,37.14e-06
Alpha and A,Improved,679,2702,392.91e-06
Alpha and A,Improved,680,2702,74.24e-06
Alpha and A,Generated,681,2702,1495.82e-06
Alpha and A,Generated,682,2702,259.02e-06
Alpha and A,Generated,683,2702,182.45e-06
Alpha and A,Generated,684,2702,12169.44e-06
Alpha and A,Generated,685,2702,3385.76e-06
Alpha and A,Improved,681,2702,154.80e-06
Alpha and A,Improved,682,2702,185.58e-06
Alpha and A,Improved,683,2702,134.07e-06
Alpha and A,Improved,684,2702,29.19e-06
Alpha and A,Improved,685,2702,179.90e-06
Alpha and A,Generated,686,2702,644.76e-06
Alpha and A,Generated,687,2702,406.19e-06
Alpha and A,Generated,688,2702,212.07e-06
Alpha and A,Generated,689,2702,806.34e-06
Alpha and A,Generated,690,2702,2443.69e-06
Alpha and A,Improved,686,2702,482.27e-06
Alpha and A,Improved,687,2702,254.89e-06
Alpha and A,Improved,688,2702,140.02e-06
Alpha and A,Improved,689,2702,654.39e-06
Alpha and A,Improved,690,2702,236.42e-06
Alpha and A,Generated,691,2702,2815.11e-06
Alpha and A,Generated,692,2702,7136.76e-06
Alpha and A,Generated,693,2702,11074.76e-06
Alpha and A,Generated,694,2702,370.13e-06
Alpha and A,Generated,695,2702,26201.47e-06
Alpha and A,Improved,691,2702,392.39e-06
Alpha and A,Improved,692,2702,259.41e-06
Alpha and A,Improved,693,2702,291.56e-06
Alpha and A,Improved,694,2702,252.50e-06
Alpha and A,Improved,695,2702,43.50e-06
Alpha and A,Generated,696,2702,46.23e-06
Alpha and A,Generated,697,2702,1286.22e-06
Alpha and A,Generated,698,2702,4106.64e-06
Alpha and A,Generated,699,2702,904.92e-06
Alpha and A,Generated,700,2702,6762.60e-06
Alpha and A,Improved,696,2702,43.83e-06
Alpha and A,Improved,697,2702,611.29e-06
Alpha and A,Improved,698,2702,194.47e-06
Alpha and A,Improved,699,2702,776.37e-06
Alpha and A,Improved,700,2702,250.64e-06
Alpha and A,Generated,701,2802,5163.34e-06
Alpha and A,Generated,702,2802,390.52e-06
Alpha and A,Generated,703,2802,505.04e-06
Alpha and A,Generated,704,2802,684.82e-06
Alpha and A,Generated,705,2802,3038.41e-06
Alpha and A,Improved,701,2802,388.31e-06
Alpha and A,Improved,702,2802,274.21e-06
Alpha and A,Improved,703,2802,371.60e-06
Alpha and A,Improved,704,2802,335.37e-06
Alpha and A,Improved,705,2802,337.09e-06
Alpha and A,Generated,706,2802,7510.93e-06
Alpha and A,Generated,707,2802,537.95e-06
Alpha and A,Generated,708,2802,65.37e-06
Alpha and A,Generated,709,2802,4646.03e-06
Alpha and A,Generated,710,2802,920.11e-06
Alpha and A,Improved,706,2802,85.90e-06
Alpha and A,Improved,707,2802,411.84e-06
Alpha and A,Improved,708,2802,38.08e-06
Alpha and A,Improved,709,2802,21.40e-06
Alpha and A,Improved,710,2802,432.84e-06
Alpha and A,Generated,711,2802,630.07e-06
Alpha and A,Generated,712,2802,4123.62e-06
Alpha and A,Generated,713,2802,621.33e-06
Alpha and A,Generated,714,2802,427.30e-06
Alpha and A,Generated,715,2802,4732.57e-06
Alpha and A,Improved,711,2802,531.58e-06
Alpha and A,Improved,712,2802,307.45e-06
Alpha and A,Improved,713,2802,441.20e-06
Alpha and A,Improved,714,2802,305.93e-06
Alpha and A,Improved,715,2802,292.30e-06
Alpha and A,Generated,716,2802,1389.01e-06
Alpha and A,Generated,717,2802,2283.91e-06
Alpha and A,Generated,718,2802,863.78e-06
Alpha and A,Generated,719,2802,184.13e-06
Alpha and A,Generated,720,2802,710.18e-06
Alpha and A,Improved,716,2802,264.58e-06
Alpha and A,Improved,717,2802,207.54e-06
Alpha and A,Improved,718,2802,351.48e-06
Alpha and A,Improved,719,2802,128.41e-06
Alpha and A,Improved,720,2802,415.25e-06
Alpha and A,Generated,721,2802,3214.13e-06
Alpha and A,Generated,722,2802,18895.95e-06
Alpha and A,Generated,723,2802,1684.86e-06
Alpha and A,Generated,724,2802,1066.91e-06
Alpha and A,Generated,725,2802,308.59e-06
Alpha and A,Improved,721,2802,289.55e-06
Alpha and A,Improved,722,2802,124.64e-06
Alpha and A,Improved,723,2802,415.77e-06
Alpha and A,Improved,724,2802,821.37e-06
Alpha and A,Improved,725,2802,206.83e-06
Alpha and A,Generated,726,2902,760.37e-06
Alpha and A,Generated,727,2902,6616.71e-06
Alpha and A,Generated,728,2902,431.66e-06
Alpha and A,Generated,729,2902,628.18e-06
Alpha and A,Generated,730,2902,166.25e-06
Alpha and A,Improved,726,2902,635.46e-06
Alpha and A,Improved,727,2902,238.37e-06
Alpha and A,Improved,728,2902,451.76e-06
Alpha and A,Improved,729,2902,484.84e-06
Alpha and A,Improved,730,2902,96.34e-06
Alpha and A,Generated,731,2902,132.02e-06
Alpha and A,Generated,732,2902,239.19e-06
Alpha and A,Generated,733,2902,373.41e-06
Alpha and A,Generated,734,2902,3862.51e-06
Alpha and A,Generated,735,2902,853.49e-06
Alpha and A,Improved,731,2902,170.48e-06
Alpha and A,Improved,732,2902,324.91e-06
Alpha and A,Improved,733,2902,527.47e-06
Alpha and A,Improved,734,2902,206.89e-06
Alpha and A,Improved,735,2902,369.35e-06
Alpha and A,Generated,736,2902,348.54e-06
Alpha and A,Generated,737,2902,111.71e-06
Alpha and A,Generated,738,2902,1624.65e-06
Alpha and A,Generated,739,2902,15983.70e-06
Alpha and A,Generated,740,2902,1251.89e-06
Alpha and A,Improved,736,2902,258.52e-06
Alpha and A,Improved,737,2902,71.39e-06
Alpha and A,Improved,738,2902,285.85e-06
Alpha and A,Improved,739,2902,23.37e-06
Alpha and A,Improved,740,2902,319.63e-06
Alpha and A,Generated,741,2902,251.13e-06
Alpha and A,Generated,742,2902,1500.03e-06
Alpha and A,Generated,743,2902,25376.50e-06
Alpha and A,Generated,744,2902,5999.47e-06
Alpha and A,Generated,745,2902,2762.89e-06
Alpha and A,Improved,741,2902,163.87e-06
Alpha and A,Improved,742,2902,1152.47e-06
Alpha and A,Improved,743,2902,86.11e-06
Alpha and A,Improved,744,2902,389.99e-06
Alpha and A,Improved,745,2902,457.38e-06
Alpha and A,Generated,746,2902,3302.36e-06
Alpha and A,Generated,747,2902,137.57e-06
Alpha and A,Generated,748,2902,18408.47e-06
Alpha and A,Generated,749,2902,426.38e-06
Alpha and A,Generated,750,2902,555.18e-06
Alpha and A,Improved,746,2902,365.65e-06
Alpha and A,Improved,747,2902,67.24e-06
Alpha and A,Improved,748,2902,144.82e-06
Alpha and A,Improved,749,2902,299.88e-06
Alpha and A,Improved,750,2902,407.93e-06
Alpha and A,Generated,751,3002,1822.47e-06
Alpha and A,Generated,752,3002,8361.59e-06
Alpha and A,Generated,753,3002,171.48e-06
Alpha and A,Generated,754,3002,14919.35e-06
Alpha and A,Generated,755,3002,693.01e-06
Alpha and A,Improved,751,3002,238.23e-06
Alpha and A,Improved,752,3002,115.66e-06
Alpha and A,Improved,753,3002,102.78e-06
Alpha and A,Improved,754,3002,49.28e-06
Alpha and A,Improved,755,3002,392.41e-06
Alpha and A,Generated,756,3002,905.13e-06
Alpha and A,Generated,757,3002,15874.18e-06
Alpha and A,Generated,758,3002,2103.26e-06
Alpha and A,Generated,759,3002,564.06e-06
Alpha and A,Generated,760,3002,6368.35e-06
Alpha and A,Improved,756,3002,338.43e-06
Alpha and A,Improved,757,3002,252.61e-06
Alpha and A,Improved,758,3002,292.21e-06
Alpha and A,Improved,759,3002,462.89e-06
Alpha and A,Improved,760,3002,396.88e-06
Alpha and A,Generated,761,3002,858.05e-06
Alpha and A,Generated,762,3002,4399.36e-06
Alpha and A,Generated,763,3002,1501.17e-06
Alpha and A,Generated,764,3002,10515.97e-06
Alpha and A,Generated,765,3002,2745.70e-06
Alpha and A,Improved,761,3002,212.31e-06
Alpha and A,Improved,762,3002,109.82e-06
Alpha and A,Improved,763,3002,367.59e-06
Alpha and A,Improved,764,3002,67.88e-06
Alpha and A,Improved,765,3002,239.76e-06
Alpha and A,Generated,766,3002,362.05e-06
Alpha and A,Generated,767,3002,439.60e-06
Alpha and A,Generated,768,3002,753.50e-06
Alpha and A,Generated,769,3002,1542.28e-06
Alpha and A,Generated,770,3002,57.66e-06
Alpha and A,Improved,766,3002,192.69e-06
Alpha and A,Improved,767,3002,301.45e-06
Alpha and A,Improved,768,3002,576.43e-06
Alpha and A,Improved,769,3002,345.26e-06
Alpha and A,Improved,770,3002,19.92e-06
Alpha and A,Generated,771,3002,289.96e-06
Alpha and A,Generated,772,3002,486.81e-06
Alpha and A,Generated,773,3002,443.14e-06
Alpha and A,Generated,774,3002,178.35e-06
Alpha and A,Generated,775,3002,22262.98e-06
Alpha and A,Improved,771,3002,152.94e-06
Alpha and A,Improved,772,3002,347.99e-06
Alpha and A,Improved,773,3002,640.41e-06
Alpha and A,Improved,774,3002,120.26e-06
Alpha and A,Improved,775,3002,65.09e-06
Alpha and A,Generated,776,3102,8485.65e-06
Alpha and A,Generated,777,3102,174.03e-06
Alpha and A,Generated,778,3102,976.15e-06
Alpha and A,Generated,779,3102,1872.77e-06
Alpha and A,Generated,780,3102,1957.57e-06
Alpha and A,Improved,776,3102,312.29e-06
Alpha and A,Improved,777,3102,107.25e-06
Alpha and A,Improved,778,3102,778.29e-06
Alpha and A,Improved,779,3102,1616.99e-06
Alpha and A,Improved,780,3102,456.95e-06
Alpha and A,Generated,781,3102,98.31e-06
Alpha and A,Generated,782,3102,76.63e-06
Alpha and A,Generated,783,3102,3430.22e-06
Alpha and A,Generated,784,3102,3553.41e-06
Alpha and A,Generated,785,3102,1727.67e-06
Alpha and A,Improved,781,3102,61.78e-06
Alpha and A,Improved,782,3102,44.29e-06
Alpha and A,Improved,783,3102,168.60e-06
Alpha and A,Improved,784,3102,277.43e-06
Alpha and A,Improved,785,3102,179.79e-06
Alpha and A,Generated,786,3102,843.21e-06
Alpha and A,Generated,787,3102,955.43e-06
Alpha and A,Generated,788,3102,596.07e-06
Alpha and A,Generated,789,3102,4235.73e-06
Alpha and A,Generated,790,3102,423.36e-06
Alpha and A,Improved,786,3102,331.15e-06
Alpha and A,Improved,787,3102,495.85e-06
Alpha and A,Improved,788,3102,426.09e-06
Alpha and A,Improved,789,3102,554.52e-06
Alpha and A,Improved,790,3102,153.60e-06
Alpha and A,Generated,791,3102,845.96e-06
Alpha and A,Generated,792,3102,15595.41e-06
Alpha and A,Generated,793,3102,731.45e-06
Alpha and A,Generated,794,3102,544.72e-06
Alpha and A,Generated,795,3102,18934.37e-06
Alpha and A,Improved,791,3102,641.99e-06
Alpha and A,Improved,792,3102,267.67e-06
Alpha and A,Improved,793,3102,355.71e-06
Alpha and A,Improved,794,3102,394.79e-06
Alpha and A,Improved,795,3102,176.69e-06
Alpha and A,Generated,796,3102,1817.19e-06
Alpha and A,Generated,797,3102,19292.28e-06
Alpha and A,Generated,798,3102,651.02e-06
Alpha and A,Generated,799,3102,1164.54e-06
Alpha and A,Generated,800,3102,8192.53e-06
Alpha and A,Improved,796,3102,430.77e-06
Alpha and A,Improved,797,3102,291.40e-06
Alpha and A,Improved,798,3102,419.03e-06
Alpha and A,Improved,799,3102,777.97e-06
Alpha and A,Improved,800,3102,280.23e-06
Alpha and A,Generated,801,3202,626.50e-06
Alpha and A,Generated,802,3202,17402.52e-06
Alpha and A,Generated,803,3202,194.00e-06
Alpha and A,Generated,804,3202,426.69e-06
Alpha and A,Generated,805,3202,329.79e-06
Alpha and A,Improved,801,3202,491.32e-06
Alpha and A,Improved,802,3202,44.73e-06
Alpha and A,Improved,803,3202,134.69e-06
Alpha and A,Improved,804,3202,423.73e-06
Alpha and A,Improved,805,3202,420.40e-06
Alpha and A,Generated,806,3202,2015.36e-06
Alpha and A,Generated,807,3202,24704.22e-06
Alpha and A,Generated,808,3202,2591.60e-06
Alpha and A,Generated,809,3202,62.56e-06
Alpha and A,Generated,810,3202,3591.03e-06
Alpha and A,Improved,806,3202,1448.99e-06
Alpha and A,Improved,807,3202,203.08e-06
Alpha and A,Improved,808,3202,702.04e-06
Alpha and A,Improved,809,3202,19.85e-06
Alpha and A,Improved,810,3202,631.66e-06
Alpha and A,Generated,811,3202,901.84e-06
Alpha and A,Generated,812,3202,23747.35e-06
Alpha and A,Generated,813,3202,528.40e-06
Alpha and A,Generated,814,3202,151.21e-06
Alpha and A,Generated,815,3202,26046.27e-06
Alpha and A,Improved,811,3202,622.75e-06
Alpha and A,Improved,812,3202,205.62e-06
Alpha and A,Improved,813,3202,384.04e-06
Alpha and A,Improved,814,3202,83.04e-06
Alpha and A,Improved,815,3202,185.93e-06
Alpha and A,Generated,816,3202,388.38e-06
Alpha and A,Generated,817,3202,5404.82e-06
Alpha and A,Generated,818,3202,335.25e-06
Alpha and A,Generated,819,3202,343.18e-06
Alpha and A,Generated,820,3202,2166.36e-06
Alpha and A,Improved,816,3202,271.87e-06
Alpha and A,Improved,817,3202,773.71e-06
Alpha and A,Improved,818,3202,223.71e-06
Alpha and A,Improved,819,3202,261.85e-06
Alpha and A,Improved,820,3202,453.61e-06
Alpha and A,Generated,821,3202,598.00e-06
Alpha and A,Generated,822,3202,310.40e-06
Alpha and A,Generated,823,3202,480.40e-06
Alpha and A,Generated,824,3202,439.58e-06
Alpha and A,Generated,825,3202,386.55e-06
Alpha and A,Improved,821,3202,482.18e-06
Alpha and A,Improved,822,3202,168.65e-06
Alpha and A,Improved,823,3202,358.44e-06
Alpha and A,Improved,824,3202,329.66e-06
Alpha and A,Improved,825,3202,264.91e-06
Alpha and A,Generated,826,3302,642.37e-06
Alpha and A,Generated,827,3302,340.93e-06
Alpha and A,Generated,828,3302,5215.19e-06
Alpha and A,Generated,829,3302,798.02e-06
Alpha and A,Generated,830,3302,19910.85e-06
Alpha and A,Improved,826,3302,257.03e-06
Alpha and A,Improved,827,3302,234.71e-06
Alpha and A,Improved,828,3302,990.13e-06
Alpha and A,Improved,829,3302,585.83e-06
Alpha and A,Improved,830,3302,244.31e-06
Alpha and A,Generated,831,3302,196.45e-06
Alpha and A,Generated,832,3302,108.33e-06
Alpha and A,Generated,833,3302,467.38e-06
Alpha and A,Generated,834,3302,282.52e-06
Alpha and A,Generated,835,3302,217.29e-06
Alpha and A,Improved,831,3302,136.55e-06
Alpha and A,Improved,832,3302,70.44e-06
Alpha and A,Improved,833,3302,350.10e-06
Alpha and A,Improved,834,3302,201.23e-06
Alpha and A,Improved,835,3302,151.32e-06
Alpha and A,Generated,836,3302,4208.63e-06
Alpha and A,Generated,837,3302,1485.89e-06
Alpha and A,Generated,838,3302,380.50e-06
Alpha and A,Generated,839,3302,5884.18e-06
Alpha and A,Generated,840,3302,843.51e-06
Alpha and A,Improved,836,3302,369.02e-06
Alpha and A,Improved,837,3302,554.28e-06
Alpha and A,Improved,838,3302,540.09e-06
Alpha and A,Improved,839,3302,466.93e-06
Alpha and A,Improved,840,3302,623.24e-06
Alpha and A,Generated,841,3302,311.90e-06
Alpha and A,Generated,842,3302,824.93e-06
Alpha and A,Generated,843,3302,304.98e-06
Alpha and A,Generated,844,3302,12064.42e-06
Alpha and A,Generated,845,3302,118.17e-06
Alpha and A,Improved,841,3302,199.73e-06
Alpha and A,Improved,842,3302,583.32e-06
Alpha and A,Improved,843,3302,153.89e-06
Alpha and A,Improved,844,3302,432.53e-06
Alpha and A,Improved,845,3302,63.07e-06
Alpha and A,Generated,846,3302,794.50e-06
Alpha and A,Generated,847,3302,762.21e-06
Alpha and A,Generated,848,3302,692.68e-06
Alpha and A,Generated,849,3302,862.08e-06
Alpha and A,Generated,850,3302,1933.74e-06
Alpha and A,Improved,846,3302,753.30e-06
Alpha and A,Improved,847,3302,572.11e-06
Alpha and A,Improved,848,3302,513.44e-06
Alpha and A,Improved,849,3302,625.98e-06
Alpha and A,Improved,850,3302,394.53e-06
Alpha and A,Generated,851,3402,1647.97e-06
Alpha and A,Generated,852,3402,664.01e-06
Alpha and A,Generated,853,3402,346.67e-06
Alpha and A,Generated,854,3402,798.15e-06
Alpha and A,Generated,855,3402,406.30e-06
Alpha and A,Improved,851,3402,413.47e-06
Alpha and A,Improved,852,3402,390.72e-06
Alpha and A,Improved,853,3402,495.03e-06
Alpha and A,Improved,854,3402,1254.48e-06
Alpha and A,Improved,855,3402,579.32e-06
Alpha and A,Generated,856,3402,33066.88e-06
Alpha and A,Generated,857,3402,484.18e-06
Alpha and A,Generated,858,3402,31986.14e-06
Alpha and A,Generated,859,3402,26088.50e-06
Alpha and A,Generated,860,3402,21326.62e-06
Alpha and A,Improved,856,3402,103.41e-06
Alpha and A,Improved,857,3402,337.35e-06
Alpha and A,Improved,858,3402,120.60e-06
Alpha and A,Improved,859,3402,159.51e-06
Alpha and A,Improved,860,3402,274.24e-06
Alpha and A,Generated,861,3402,233.36e-06
Alpha and A,Generated,862,3402,11372.44e-06
Alpha and A,Generated,863,3402,586.80e-06
Alpha and A,Generated,864,3402,296.73e-06
Alpha and A,Generated,865,3402,22209.95e-06
Alpha and A,Improved,861,3402,163.27e-06
Alpha and A,Improved,862,3402,102.41e-06
Alpha and A,Improved,863,3402,453.54e-06
Alpha and A,Improved,864,3402,212.86e-06
Alpha and A,Improved,865,3402,29.38e-06
Alpha and A,Generated,866,3402,639.96e-06
Alpha and A,Generated,867,3402,2860.87e-06
Alpha and A,Generated,868,3402,5928.43e-06
Alpha and A,Generated,869,3402,7652.56e-06
Alpha and A,Generated,870,3402,1237.69e-06
Alpha and A,Improved,866,3402,538.11e-06
Alpha and A,Improved,867,3402,744.42e-06
Alpha and A,Improved,868,3402,641.50e-06
Alpha and A,Improved,869,3402,405.02e-06
Alpha and A,Improved,870,3402,622.81e-06
Alpha and A,Generated,871,3402,217.97e-06
Alpha and A,Generated,872,3402,20255.75e-06
Alpha and A,Generated,873,3402,19259.33e-06
Alpha and A,Generated,874,3402,11364.28e-06
Alpha and A,Generated,875,3402,409.16e-06
Alpha and A,Improved,871,3402,147.65e-06
Alpha and A,Improved,872,3402,35.97e-06
Alpha and A,Improved,873,3402,53.22e-06
Alpha and A,Improved,874,3402,143.55e-06
Alpha and A,Improved,875,3402,314.50e-06
Alpha and A,Generated,876,3502,456.56e-06
Alpha and A,Generated,877,3502,7216.77e-06
Alpha and A,Generated,878,3502,357.50e-06
Alpha and A,Generated,879,3502,119.79e-06
Alpha and A,Generated,880,3502,483.29e-06
Alpha and A,Improved,876,3502,336.81e-06
Alpha and A,Improved,877,3502,176.68e-06
Alpha and A,Improved,878,3502,267.78e-06
Alpha and A,Improved,879,3502,74.53e-06
Alpha and A,Improved,880,3502,359.44e-06
Alpha and A,Generated,881,3502,246.04e-06
Alpha and A,Generated,882,3502,13224.65e-06
Alpha and A,Generated,883,3502,17790.68e-06
Alpha and A,Generated,884,3502,1535.99e-06
Alpha and A,Generated,885,3502,1380.97e-06
Alpha and A,Improved,881,3502,142.78e-06
Alpha and A,Improved,882,3502,354.75e-06
Alpha and A,Improved,883,3502,332.76e-06
Alpha and A,Improved,884,3502,456.42e-06
Alpha and A,Improved,885,3502,572.76e-06
Alpha and A,Generated,886,3502,2849.90e-06
Alpha and A,Generated,887,3502,321.83e-06
Alpha and A,Generated,888,3502,70.68e-06
Alpha and A,Generated,889,3502,376.95e-06
Alpha and A,Generated,890,3502,147.23e-06
Alpha and A,Improved,886,3502,461.59e-06
Alpha and A,Improved,887,3502,215.95e-06
Alpha and A,Improved,888,3502,25.49e-06
Alpha and A,Improved,889,3502,268.36e-06
Alpha and A,Improved,890,3502,81.06e-06
Alpha and A,Generated,891,3502,474.59e-06
Alpha and A,Generated,892,3502,18212.97e-06
Alpha and A,Generated,893,3502,351.58e-06
Alpha and A,Generated,894,3502,4386.39e-06
Alpha and A,Generated,895,3502,475.58e-06
Alpha and A,Improved,891,3502,348.84e-06
Alpha and A,Improved,892,3502,201.11e-06
Alpha and A,Improved,893,3502,244.93e-06
Alpha and A,Improved,894,3502,552.37e-06
Alpha and A,Improved,895,3502,341.62e-06
Alpha and A,Generated,896,3502,7446.97e-06
Alpha and A,Generated,897,3502,311.06e-06
Alpha and A,Generated,898,3502,101.86e-06
Alpha and A,Generated,899,3502,423.55e-06
Alpha and A,Generated,900,3502,3616.47e-06
Alpha and A,Improved,896,3502,147.11e-06
Alpha and A,Improved,897,3502,227.18e-06
Alpha and A,Improved,898,3502,52.83e-06
